UID,species,RL,dB_20kHz,dB_30kHz,dB_40kHz,dB_50kHz,dB_60kHz,dB_70kHz
13009416,X045,140.9817688,129.6563165,125.5842766,137.7611486,145.3695515,144.5438393,136.2332947
13009417,X045,139.044571,129.6361922,132.1954083,144.5059478,143.0403907,137.2646823,123.5704184
13009418,X045,147.580457,128.4692429,142.8448502,155.0368793,149.3840905,147.0856244,135.6435579
13009419,X045,140.4948431,134.339332,132.561221,151.2406144,146.6075492,135.5934993,127.9773059
13009421,X045,134.1660629,129.1698727,115.9264172,131.6178753,139.6984354,136.8247597,123.7103676
13009422,X045,134.9829281,126.9361046,129.6432662,141.910349,138.9481391,132.2098972,117.1018283
13009423,X045,139.944909,126.4224763,132.2518236,146.2607011,144.1578593,138.3572027,128.0544747
13009424,X045,139.6993291,123.9589383,130.6217102,144.3218885,145.0096076,141.2281383,127.5446045
13009425,X045,138.4353802,115.6985082,134.0932754,146.1899278,139.1477051,134.5361082,129.6362153
13009426,X045,143.5207801,129.7179953,128.4591592,148.6497528,148.9452595,142.3846371,134.7776077
13009427,X045,158.4189761,132.7189609,147.7933287,163.1675469,161.7092937,160.4676797,148.9758432
13009428,X045,141.2564333,124.1200589,131.4710885,147.0143855,146.2730787,140.4832894,122.9551133
13009429,X045,158.7806445,133.1638209,148.8097152,163.4489239,162.3983299,160.8006617,149.0430918
13009430,X045,137.9803139,124.2333861,129.2872444,143.9490952,141.9780871,135.284978,127.0942839
13009431,X045,140.1458059,134.0681867,130.1266361,144.1086812,143.8299809,139.9244486,129.5862323
13009432,X045,130.6643126,129.6224691,124.0085152,136.0394263,137.9162997,131.7122226,105.6735259
13009433,X045,142.9080542,119.8042307,129.94967,147.726056,147.738414,143.1670803,126.0876985
13009434,X045,156.1588437,122.6550398,150.3871165,162.29676,159.5136443,157.6519252,145.0239875
13009435,X045,138.705966,124.5346551,127.5226662,144.1548904,143.851999,139.5228851,124.9807173
13009436,X045,142.4671735,133.1800646,133.5604211,145.7648809,148.1276632,142.7633198,135.5521956
13009437,X045,142.7471042,119.2558938,134.2934584,148.442665,148.3527318,144.2009799,129.0687068
13009438,X045,152.762339,116.1295821,148.1931439,159.1825887,155.1994542,152.3420766,136.6346764
13009439,X045,131.8541245,131.4954141,129.4060582,139.2840675,130.4817018,129.3997229,113.697847
13009440,X045,146.2661757,128.8486112,144.7761502,153.7981568,146.5047497,148.4133648,133.6941382
13009441,X045,133.2319188,123.9722283,127.3099783,139.6091537,137.8105076,132.200568,120.7477592
13009442,X045,130.6604752,116.9477966,129.8676995,133.3741062,135.0183112,126.7968887,122.8610402
13009443,X045,136.3723985,128.5341978,132.3053901,136.7113781,142.5768573,137.2060221,126.131857
13009444,X045,137.5420192,118.739786,131.6701674,140.3931984,145.9260713,138.1180891,117.9805876
13009445,X045,138.5992211,131.5693553,132.2321958,142.4969856,145.8002445,141.8125553,124.9320032
13009446,X045,140.4949633,116.2314021,134.0403765,142.7127235,147.4422099,143.8412538,131.8692126
13009447,X045,141.3835528,122.8703611,132.9559421,143.6679672,148.5758519,145.447772,134.7061604
13009448,X045,143.1957467,120.8222219,135.5004453,144.4050188,150.3123029,146.3862446,133.1927469
13009449,X045,143.0306652,118.833377,134.8806584,145.6136189,149.8560365,147.2833533,132.9647314
13009450,X045,140.7868362,129.4272133,135.2231291,143.0834557,147.2858307,144.4811158,123.9485499
13009451,X045,133.9477816,123.052331,130.7652293,139.2830502,140.5813693,129.9044273,116.3770039
13009452,X045,129.9755865,123.5805736,116.8874878,131.9908008,137.8588993,124.3472976,116.8087509
13009453,X045,137.4003448,118.1366343,132.8910068,141.7436273,144.1323788,138.215851,120.1797635
13009454,X045,141.764371,112.6387379,135.1554394,145.4475072,147.9403134,144.7008547,131.715125
13009455,X045,143.3916892,125.0830131,128.7149307,143.9482935,149.1113967,146.3623954,133.5366377
13009456,X045,130.5823517,120.6082905,118.9317734,130.8774939,137.9833561,129.4375361,115.1483416
13009457,X045,146.0558865,126.1027915,132.2516489,145.6290126,151.2728748,150.1619187,140.5504751
13009458,X045,152.9102731,130.46228,142.1252612,154.8525705,157.8103136,155.6821416,144.1758371
13009459,X045,144.6740354,129.2183421,129.6356541,144.7079666,149.9785816,148.7319991,139.1206247
13009460,X045,143.1553905,115.570607,130.9352816,143.9448879,149.1937529,148.4631574,136.6301047
13009461,X045,144.5108129,129.1078766,129.8337516,145.069828,150.6965486,150.1001977,138.4420175
13009462,X045,133.1704048,126.0811098,139.4619926,144.30155,127.8389982,104.9332177,119.1498473
13009463,X045,146.2429219,126.6609488,132.9011789,145.6325381,151.2609309,149.9953307,141.5489833
13009464,X045,135.8645652,128.6656081,135.4106901,142.2829266,136.4203721,133.5863501,124.461038
13009465,X045,133.2971033,127.8596194,130.0580385,134.7956535,139.2682546,134.8202339,122.359627
13009466,X045,142.8381119,128.5669161,138.5594072,150.5186799,145.2822212,131.4279448,127.5273964
13009467,X045,134.9870713,115.9399708,136.1145913,141.5653111,134.3774253,134.6484721,122.5804482
13009468,X045,146.2488176,137.0824493,130.1272351,144.5823933,151.4009389,151.6719707,140.647977
13009469,X045,134.1272732,131.8605979,136.3290468,139.5063464,129.9556494,138.6815746,126.8065711
13009470,X045,136.8052883,115.6029957,129.4351303,141.4550073,141.8067191,138.4662339,126.4178967
13009471,X045,146.5502925,124.4341725,132.5935443,144.1721734,150.6950878,150.8779534,143.7901013
13009472,X045,134.5258433,132.6331456,134.7470781,140.0502468,129.5541938,139.9399346,124.5821449
13009473,X045,137.6313958,132.3557847,128.730467,142.7283347,144.1445835,138.235532,124.3312167
13009474,X045,146.0237275,129.5897682,132.4696218,144.4724054,150.2620808,149.8972567,141.557665
13009475,X045,135.0445177,121.8159704,133.08878,139.8928988,127.9196869,135.5617998,124.729571
13009476,X045,145.2713521,131.5533013,126.2297639,144.6160855,150.7581843,149.1588104,139.3786468
13009477,X045,138.9739302,126.0597658,133.0751909,143.1846899,144.2743364,140.9398112,122.6724299
13009478,X045,148.1240768,123.8500205,134.8682911,146.6646905,152.4933514,151.9796695,144.1962847
13009479,X045,146.0972022,129.5149292,129.5381001,146.0935679,151.9682954,150.6827002,142.0605362
13009480,X045,130.4259084,134.8106071,121.4725164,131.9455537,131.2191334,134.3575022,109.5425501
13009481,X045,145.5332628,125.5036597,128.6151206,145.5744333,150.9662017,148.9991313,141.811015
13009482,X045,134.6509932,131.0889226,126.2209993,134.5900462,135.3467726,139.6829065,122.4315058
13009483,X045,143.8524646,124.8167977,134.2887124,148.2782996,147.9404602,147.4591685,139.9796096
13009484,X045,135.1088111,129.7873926,129.1358757,135.3437897,134.5705292,139.2393819,125.1428569
13009485,X045,144.0847416,116.113969,131.2934958,144.9418434,149.8946012,147.5660577,139.2803135
13009486,X045,138.1504974,127.9429931,122.2567838,134.4706339,141.9385592,143.2312294,132.1348134
13009487,X045,136.3789439,133.0322464,136.2441105,144.7622602,132.8033649,134.8873931,131.2169818
13009488,X045,146.5145571,131.4281745,132.8383494,145.5278963,153.2947058,151.0920913,133.1101434
13009489,X045,143.6200198,115.6150737,133.9207378,146.3417339,152.7484863,151.9721866,143.5420077
13009490,X045,147.1800949,129.7855668,130.0258559,145.4672783,151.07381,151.9793516,138.813485
13009491,X045,139.0793373,132.136185,126.6123499,141.9833848,143.7625788,141.7463566,123.7208257
13009492,X045,142.5089795,131.3225634,129.4861445,144.7379848,147.5577627,144.266998,136.3614176
13009493,X045,134.0975215,121.4639988,114.7273213,134.5798195,133.5676766,138.8233773,125.6152726
13009494,X045,147.1835006,124.4791509,134.5536379,144.7786598,150.8335627,152.8231552,139.8005459
13009495,X045,141.9168626,125.3614237,131.3156767,144.9941894,148.5225815,144.803342,135.9204098
13009496,X045,131.5681404,131.69989,126.0601056,136.1968656,137.8254835,137.7739777,121.4279825
13009497,X045,141.0211929,122.1183194,126.4494032,144.6032548,147.158146,143.4390976,134.7749017
13009498,X045,147.8210187,113.1619817,132.4774118,144.7929305,151.1113296,154.0376506,141.3516997
13009499,X045,134.184421,131.485327,126.7972705,141.7187694,139.4047722,131.5273323,120.2076849
13009500,X045,142.9403546,126.3287802,125.9330148,143.1875312,147.8295407,147.6035153,117.9067356
13009501,X045,138.5008147,129.0737112,132.6489304,142.8561517,146.3480862,140.4466079,129.6986578
13009502,X045,141.7549623,131.8903662,126.2341639,144.8860017,147.9817335,144.5204893,132.7782404
13009503,X045,135.3125379,128.9885782,134.9537251,143.0900349,133.9617797,132.95417,120.2649362
13009504,X045,142.3480399,130.4649462,131.9397312,139.7511949,144.851686,145.9212496,137.6176199
13009505,X045,144.3628068,130.8062913,124.6704041,146.1707663,151.246508,148.325533,135.5634901
13009506,X045,131.71799,123.1124672,135.3441651,140.3165093,124.4986414,135.951949,120.6941055
13009507,X045,137.7023674,124.9063278,130.3386595,145.4545188,136.1019625,138.373771,124.452385
13009509,X045,144.7570437,126.4864277,120.9957618,145.5283184,151.0496879,150.0726335,140.7675645
13009510,X045,132.5145488,128.584602,123.324696,134.8351703,132.8233699,139.401025,126.7838226
13009511,X045,132.2666924,131.348866,135.7998924,137.898668,114.0557887,136.6232629,112.0348251
13009512,X045,144.7826451,129.794149,126.3748799,144.9105212,150.2483868,148.5926747,141.3208554
13009513,X045,137.5139986,129.0110889,137.7837006,142.1499761,138.6913313,137.771117,124.8625211
13009514,X045,138.7950039,139.040222,138.9051806,141.5762387,141.9517601,138.7295673,125.6598928
13009515,X045,139.0517637,125.6837255,138.5758749,141.6840911,140.5738388,139.0961072,128.0157926
13009516,X045,135.1329486,130.4785448,124.2159591,134.9795264,137.5797893,142.010588,130.7026972
13009517,X045,138.6147886,128.7150793,137.2284397,142.3645417,140.6437529,140.5753703,124.7328168
13009518,X045,142.5513392,121.6690782,120.4715829,143.4807949,147.766656,146.2159181,139.4368602
13009519,X045,138.4946571,126.5085629,136.5456181,141.8169718,140.0371466,139.985938,121.9284732
13009520,X045,133.1155162,118.4015223,136.0572429,137.9970157,128.7528469,138.7682568,116.8971403
13009521,X045,137.6711439,133.2956712,137.9138525,141.9775579,140.6534027,137.8607962,126.9857606
13009522,X045,138.1734747,122.816559,135.8293188,140.8668925,139.7489326,138.1506542,126.8951927
13009523,X045,138.1155314,131.4853139,138.1800443,141.6118082,139.4036085,140.3196106,128.2291361
13009524,X045,154.5195978,126.7963995,142.9496679,157.908068,161.586584,158.8221229,144.3716802
13009525,X045,138.3363557,126.0207194,137.5046541,141.6518667,141.2849412,138.6670733,127.5984829
13009526,X045,143.0733686,128.0365113,122.2429226,143.7193962,148.97366,147.5815722,140.9395239
13009527,X045,140.0677662,123.2014568,128.0106085,138.6249717,141.4678835,145.7535386,134.7011914
13009528,X045,137.813133,122.9204403,135.7704943,139.2632407,139.0182067,139.9875205,118.0888339
13009529,X045,134.5811198,126.9620265,127.642821,140.8508158,141.5119922,135.9286869,119.5170931
13009530,X045,145.0086324,133.0641137,131.0931745,143.1843213,149.8746869,149.69505,133.2406663
13009531,X045,137.1327059,136.432975,136.8210441,140.1380485,137.4039779,137.8142582,123.7498863
13009532,X045,143.8041991,127.4166288,122.6017129,143.7545081,150.1848715,149.7636413,139.8205603
13009533,X045,136.2084189,121.018413,136.181643,138.431673,139.0670602,137.7919958,126.5177389
13009534,X045,143.2409175,126.2591842,126.9630746,140.1085611,145.7948961,149.1700233,139.3781647
13009535,X045,143.7829431,131.6951287,131.7118811,142.1856389,149.0995727,147.3662158,139.4334158
13009536,X045,137.174817,127.4851999,129.8071989,140.1986838,142.7137655,139.5025006,126.932551
13009537,X045,142.4874706,132.8429494,129.9279463,137.8875352,145.5660152,149.216917,141.2633217
13009538,X045,142.6153805,125.7969026,126.7320484,139.9475548,145.2556545,148.9515046,141.5150261
13009539,X045,145.0840653,130.6594895,122.0465079,143.5582605,149.9914824,149.7031748,134.9963506
13009540,X045,141.463469,140.9701081,120.255348,139.7739532,143.8223563,146.9471881,136.1992407
13009541,X045,131.7600559,118.5055401,132.8409162,136.67105,135.4525213,130.2361237,114.1559051
13009542,X045,137.1916907,128.8236023,135.8569298,140.102483,135.1123399,138.3899432,127.7483054
13009543,X045,138.6949462,123.6930428,136.2044071,142.0847471,138.795111,138.5372092,130.2146771
13009544,X045,138.6914943,131.2586016,138.0067578,142.3503604,139.8617632,139.9482218,130.5177709
13009545,X045,138.8649118,134.8862365,136.3786693,141.1880341,138.7750785,139.9174176,129.6944389
13009546,X045,138.7841714,124.1973275,135.2900299,140.476164,139.8737193,140.7351994,129.5260526
13009547,X045,139.7696127,122.2515276,128.8877716,134.4077414,142.7805609,145.3918232,130.0129417
13009548,X045,137.5841001,124.9144074,136.9374617,141.6462307,137.7621999,138.4803194,129.7453906
13009549,X045,137.1285532,135.712946,134.7986429,140.0198503,138.4414164,137.9223338,130.5583965
13009550,X045,136.470557,116.1224258,121.7684609,135.5846429,141.4377627,142.9969676,127.4303139
13009551,X045,134.9439616,133.2754267,137.7179984,138.7957653,138.7941717,135.0765124,116.3374329
13009552,X045,135.144954,119.1119899,135.5370208,136.6123908,133.5185111,135.225524,126.5594362
13009553,X045,144.1339195,128.6590438,124.8701916,143.8492401,149.8198577,149.45243,131.8178902
13009554,X045,134.3075307,130.6134082,135.9065139,134.837409,133.5324867,132.4742612,123.5118334
13009555,X045,134.8402016,124.1575681,128.0151215,142.9809927,143.6254743,144.1148346,129.5338033
13009556,X045,132.9589173,132.0367155,125.7461507,135.594058,137.4434527,138.64143,120.2997801
13009557,X045,134.511449,126.0967035,135.9841394,135.8451867,137.8816478,137.1337069,121.7099685
13009558,X045,134.5619985,131.8534931,132.7473073,135.0961237,137.3080339,138.568514,125.6729467
13009559,X045,135.8997822,124.9618536,133.8080648,135.4197664,137.0900042,137.8431023,126.7433089
13009560,X045,135.2310738,134.5671075,132.8758687,136.4391355,136.9554578,137.871166,126.7160344
13009561,X045,135.8471061,123.5685104,134.6027449,135.1668153,135.8469551,137.4113126,125.6737293
13009562,X045,135.4221194,129.3429085,133.8551128,137.5746839,137.7210183,137.9766502,125.6857442
13009563,X045,134.8222156,129.382788,136.2932025,135.7458142,136.2989156,138.7548406,124.9295767
13009564,X045,134.9076503,128.1896325,131.5682546,130.7518554,137.8254289,137.0233202,126.8873706
13009565,X045,135.3036875,128.0245279,133.0395167,136.4215894,137.2397869,136.7418924,125.3081863
13009566,X045,134.1415631,129.0552521,137.9187319,132.3551647,144.6382002,133.8325699,110.3188735
13009567,X045,134.5160478,133.102071,134.1594118,137.4508314,135.8164431,134.1730206,124.0795294
13009568,X045,140.3629143,131.7107798,136.670288,144.7486196,144.2483626,139.3737566,125.9013001
13009569,X045,133.1420174,111.0951739,130.0028088,137.5339573,132.7598324,131.8855466,118.0836444
13009570,X045,134.3661599,128.4302822,134.6062885,137.4590527,133.2628977,136.8498766,128.2525569
13009571,X045,158.317478,137.0544552,149.6108737,165.8464321,168.8271257,167.0352497,155.8269867
13009572,X045,144.189216,125.800413,129.83598,143.4929987,149.9399144,149.8309055,128.0860208
13009573,X045,134.6158481,130.5158775,135.3599205,136.9075622,133.7722028,134.907572,128.1793271
13009574,X045,136.3309744,133.0447593,132.3768103,138.1837113,135.4795576,136.5982424,128.1847949
13009575,X045,136.0860831,134.706367,135.4187096,140.0017924,136.0896199,138.9239288,127.5046652
13009576,X045,135.7911759,117.5451306,130.9328353,138.6781684,136.6097941,137.9042498,129.1792154
13009577,X045,136.7561546,134.1491736,120.412912,142.9688691,136.7432963,137.565441,134.0281599
13009578,X045,134.064005,130.4872932,131.4968374,134.5217141,137.2726965,137.6273523,124.8703155
13009579,X045,136.9289432,127.4785339,132.3360332,139.0746181,138.6030398,137.2357639,127.4513078
13009580,X045,136.4049569,118.6916462,133.4743599,137.6698639,133.3515313,139.967,127.7069975
13009581,X045,136.6593145,131.7277239,132.3963545,137.8465223,135.3270249,139.1816871,126.2715693
13009582,X045,135.80424,131.1277676,133.5243786,137.5026657,135.4882718,136.393241,123.9562916
13009583,X045,144.2180051,133.6678672,139.7381791,148.2945816,147.9168786,145.2020808,133.4303903
13009584,X045,134.5808107,136.9137693,134.1112664,137.0386974,134.4174788,138.7492781,127.6047445
13009585,X045,133.9115426,137.5991873,130.0483371,135.5214506,132.8694398,137.4430943,125.6831108
13009586,X045,142.5216035,135.4869348,135.8780748,144.993689,150.8629747,150.4995522,131.9536615
13009587,X045,140.8232713,137.3891879,127.3761825,138.2699588,142.5839987,144.5488818,135.4803399
13009588,X045,136.1886277,120.460946,139.4763365,145.2710909,146.6959496,145.2675534,124.2539712
13009589,X045,133.7166279,128.9352791,136.9306371,134.1740879,134.9056031,135.5010793,123.7948208
13009590,X045,133.196803,134.6476519,133.4485803,133.4200114,132.8272217,136.1008237,124.1085309
13009591,X045,133.6281063,126.347168,133.3422628,135.2023674,132.2887723,136.3939256,123.8208506
13009592,X045,148.6957146,135.8044878,126.8649249,146.110578,146.8611026,155.8293869,136.2663173
